hyperedge_id,type,size,normal_count,abnormal_count,normal_ratio,abnormal_ratio,majority_label,majority_count,purity,entropy,is_bridge,vertices
HE_000000,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,No13.jpg|no1064.jpg|no1296.jpg|no1493.jpg|no796.jpg|y1015.jpg|y1049.jpg|y1147.jpg|y1148.jpg|y1207.jpg|y920.jpg
HE_000001,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No15.jpg|no1042.jpg|no1221.jpg|no294.jpg|no42.jpg|no421.jpg|no533.jpg|no733.jpg|no797.jpg|y1462.jpg|y743.jpg
HE_000002,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,No19.jpg|no1092.jpg|no1094.jpg|no1130.jpg|no1331.jpg|no1346.jpg|no538.jpg|no631.jpg|no758.jpg|no948.jpg|y888.jpg
HE_000003,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1005.jpg|no102.jpg|no1044.jpg|no1224.jpg|no1315.jpg|no361.jpg|no508.jpg|no68.jpg|no824.jpg|no938.jpg|y1381.jpg
HE_000004,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1011.jpg|no1253.jpg|no448.jpg|no719.jpg|no742.jpg|no786.jpg|no850.jpg|y136.jpg|y1496.jpg|y77.jpg|y794.jpg
HE_000005,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1322.jpg|no1443.jpg|no157.jpg|no236.jpg|no29.jpg|no33.jpg|no411.jpg|no47.jpg|no952.jpg
HE_000006,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1025.jpg|no547.jpg|no713.jpg|y1197.jpg|y1461.jpg|y318.jpg|y54.jpg|y649.jpg|y698.jpg|y780.jpg|y915.jpg
HE_000007,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1029.jpg|no1274.jpg|no1454.jpg|no507.jpg|no538.jpg|no758.jpg|no759.jpg|no948.jpg|no949.jpg|y214.jpg|y871.jpg
HE_000008,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1034.jpg|no1269.jpg|no1321.jpg|no247.jpg|no444.jpg|no50.jpg|no521.jpg|no62.jpg|no765.jpg|y1389.jpg|y756.jpg
HE_000009,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1037.jpg|no1241.jpg|no280.jpg|no719.jpg|no728.jpg|no955.jpg|no995.jpg|y1293.jpg|y1468.jpg|y744.jpg|y868.jpg
HE_000010,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1040.jpg|no1418.jpg|no404.jpg|no497.jpg|no552.jpg|no959.jpg|y1244.jpg|y734.jpg|y881.jpg|y889.jpg|y926.jpg
HE_000011,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No15.jpg|no1042.jpg|no1221.jpg|no328.jpg|no42.jpg|no421.jpg|no533.jpg|no733.jpg|no797.jpg|y1462.jpg|y743.jpg
HE_000012,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1043.jpg|no296.jpg|no329.jpg|no392.jpg|no494.jpg|no776.jpg|no82.jpg|y1153.jpg|y730.jpg|y731.jpg|y876.jpg
HE_000013,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,No13.jpg|no1064.jpg|no1296.jpg|no1493.jpg|no796.jpg|y1015.jpg|y1049.jpg|y1148.jpg|y1207.jpg|y124.jpg|y920.jpg
HE_000014,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1067.jpg|no1268.jpg|no164.jpg|no44.jpg|no563.jpg|no564.jpg|y1299.jpg|y132.jpg|y728.jpg|y779.jpg|y877.jpg
HE_000015,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1084.jpg|no1091.jpg|no1119.jpg|no1329.jpg|no143.jpg|no640.jpg|no645.jpg|no877.jpg|no904.jpg|no932.jpg|y960.jpg
HE_000016,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1091.jpg|no1263.jpg|no1329.jpg|no162.jpg|no394.jpg|no645.jpg|no821.jpg|no877.jpg|no904.jpg|no932.jpg|y960.jpg
HE_000017,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,No19.jpg|no1092.jpg|no1094.jpg|no1130.jpg|no1274.jpg|no1331.jpg|no1346.jpg|no507.jpg|no538.jpg|no631.jpg|y888.jpg
HE_000018,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,No19.jpg|no1092.jpg|no1094.jpg|no1130.jpg|no1274.jpg|no1321.jpg|no1331.jpg|no1346.jpg|no507.jpg|no538.jpg|no631.jpg
HE_000019,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1116.jpg|no1161.jpg|no1429.jpg|no218.jpg|no256.jpg|no259.jpg|no910.jpg|y64.jpg|y678.jpg|y685.jpg|y810.jpg
HE_000020,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1084.jpg|no1091.jpg|no1119.jpg|no1329.jpg|no645.jpg|no821.jpg|no877.jpg|no904.jpg|no932.jpg|y109.jpg|y960.jpg
HE_000021,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no554.jpg|no588.jpg|no890.jpg|no899.jpg|y1368.jpg|y1484.jpg
HE_000022,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1132.jpg|no198.jpg|no243.jpg|no599.jpg|no894.jpg|y1030.jpg|y1081.jpg|y1126.jpg|y1222.jpg|y309.jpg|y402.jpg
HE_000023,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1147.jpg|no696.jpg|y1182.jpg|y1359.jpg|y255.jpg|y334.jpg|y377.jpg|y527.jpg|y604.jpg|y71.jpg|y711.jpg
HE_000024,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1116.jpg|no1161.jpg|no1429.jpg|no218.jpg|no256.jpg|no259.jpg|no910.jpg|y513.jpg|y64.jpg|y685.jpg|y810.jpg
HE_000025,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1164.jpg|no1178.jpg|no1372.jpg|no1429.jpg|no1432.jpg|no256.jpg|no259.jpg|no626.jpg|no910.jpg|y255.jpg|y334.jpg
HE_000026,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1084.jpg|no1091.jpg|no1119.jpg|no1165.jpg|no143.jpg|no257.jpg|no640.jpg|no645.jpg|no877.jpg|y440.jpg|y960.jpg
HE_000027,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1167.jpg|no1367.jpg|no220.jpg|no396.jpg|no590.jpg|no97.jpg|y1078.jpg|y1178.jpg|y440.jpg|y6.jpg|y992.jpg
HE_000028,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1168.jpg|no119.jpg|no33.jpg|no431.jpg|no65.jpg|no816.jpg|no817.jpg|no9.jpg|no933.jpg|y1366.jpg|y741.jpg
HE_000029,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1164.jpg|no1178.jpg|no1372.jpg|no1432.jpg|no256.jpg|no259.jpg|no626.jpg|no910.jpg|y255.jpg|y334.jpg|y711.jpg
HE_000030,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1179.jpg|no353.jpg|no391.jpg|no432.jpg|no740.jpg|no856.jpg|no87.jpg|y1266.jpg|y1351.jpg|y1468.jpg|y758.jpg
HE_000031,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1091.jpg|no1186.jpg|no1263.jpg|no162.jpg|no394.jpg|no645.jpg|no708.jpg|no877.jpg|no904.jpg|no976.jpg|y960.jpg
HE_000032,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no119.jpg|no1242.jpg|no156.jpg|no159.jpg|no340.jpg|no411.jpg|no487.jpg|no84.jpg|no933.jpg|y1366.jpg|y741.jpg
HE_000033,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no120.jpg|no766.jpg|no87.jpg|y100.jpg|y1111.jpg|y1242.jpg|y1293.jpg|y1447.jpg|y1468.jpg|y942.jpg|y979.jpg
HE_000034,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1211.jpg|no141.jpg|no298.jpg|no308.jpg|no331.jpg|no734.jpg|y1112.jpg|y56.jpg|y811.jpg|y942.jpg|y979.jpg
HE_000035,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no122.jpg|no140.jpg|no154.jpg|no29.jpg|no296.jpg|no329.jpg|no494.jpg|no66.jpg|y1016.jpg|y1109.jpg|y1153.jpg
HE_000036,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No15.jpg|no1042.jpg|no1221.jpg|no42.jpg|no421.jpg|no533.jpg|no534.jpg|no733.jpg|no797.jpg|y1462.jpg|y743.jpg
HE_000037,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no588.jpg|no890.jpg|no899.jpg|y1345.jpg|y1368.jpg|y748.jpg
HE_000038,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1229.jpg|no437.jpg|no498.jpg|y1032.jpg|y1128.jpg|y1279.jpg|y298.jpg|y353.jpg|y541.jpg|y655.jpg|y949.jpg
HE_000039,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1234.jpg|no1378.jpg|y1136.jpg|y1150.jpg|y1237.jpg|y299.jpg|y385.jpg|y422.jpg|y545.jpg|y662.jpg|y957.jpg
HE_000040,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1236.jpg|no1354.jpg|no442.jpg|no507.jpg|no756.jpg|no949.jpg|y1020.jpg|y1212.jpg|y214.jpg|y76.jpg|y935.jpg
HE_000041,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1242.jpg|no1443.jpg|no154.jpg|no156.jpg|no159.jpg|no340.jpg|no411.jpg|no487.jpg|no84.jpg|no933.jpg|y1366.jpg
HE_000042,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1011.jpg|no1253.jpg|no151.jpg|no26.jpg|no448.jpg|no742.jpg|no786.jpg|y136.jpg|y1496.jpg|y77.jpg|y794.jpg
HE_000043,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,No19.jpg|no1257.jpg|no1276.jpg|no30.jpg|no410.jpg|no52.jpg|no7.jpg|y1027.jpg|y752.jpg|y871.jpg|y888.jpg
HE_000044,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1259.jpg|no1466.jpg|no157.jpg|no33.jpg|no450.jpg|no567.jpg|no65.jpg|no803.jpg|no816.jpg|no817.jpg|no9.jpg
HE_000045,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no126.jpg|no1278.jpg|no1382.jpg|no1423.jpg|no197.jpg|no220.jpg|no290.jpg|no305.jpg|no359.jpg|no396.jpg|no78.jpg
HE_000046,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1262.jpg|no1294.jpg|no1311.jpg|no1354.jpg|no1374.jpg|no587.jpg|no794.jpg|no820.jpg|y1081.jpg|y1228.jpg|y761.jpg
HE_000047,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1091.jpg|no1263.jpg|no1329.jpg|no1418.jpg|no162.jpg|no394.jpg|no464.jpg|no821.jpg|no904.jpg|no932.jpg|y754.jpg
HE_000048,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1067.jpg|no1268.jpg|no164.jpg|no390.jpg|no44.jpg|no564.jpg|y132.jpg|y1495.jpg|y750.jpg|y779.jpg|y877.jpg
HE_000049,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1269.jpg|no1274.jpg|no1321.jpg|no442.jpg|no444.jpg|no507.jpg|no62.jpg|no756.jpg|no854.jpg|y1307.jpg|y756.jpg
HE_000050,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1092.jpg|no1130.jpg|no1274.jpg|no1321.jpg|no1331.jpg|no442.jpg|no507.jpg|no758.jpg|no854.jpg|y1307.jpg|y76.jpg
HE_000051,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1092.jpg|no1257.jpg|no1276.jpg|no1331.jpg|no30.jpg|no410.jpg|no52.jpg|no7.jpg|no805.jpg|no854.jpg|y1307.jpg
HE_000052,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no126.jpg|no1278.jpg|no1382.jpg|no1423.jpg|no197.jpg|no220.jpg|no359.jpg|no373.jpg|y169.jpg|y645.jpg|y992.jpg
HE_000053,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no102.jpg|no1044.jpg|no1224.jpg|no1315.jpg|no163.jpg|no361.jpg|no508.jpg|no68.jpg|no824.jpg|no938.jpg|y758.jpg
HE_000054,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1094.jpg|no1130.jpg|no1269.jpg|no1274.jpg|no1321.jpg|no442.jpg|no507.jpg|no62.jpg|no854.jpg|y1307.jpg|y756.jpg
HE_000055,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1322.jpg|no157.jpg|no236.jpg|no29.jpg|no33.jpg|no47.jpg|no567.jpg|no803.jpg|no952.jpg
HE_000056,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1328.jpg|no1499.jpg|no361.jpg|no392.jpg|no402.jpg|no68.jpg|no82.jpg|no858.jpg|y1381.jpg|y731.jpg|y876.jpg
HE_000057,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1263.jpg|no1329.jpg|no1418.jpg|no162.jpg|no394.jpg|no645.jpg|no877.jpg|no904.jpg|no932.jpg|y109.jpg|y754.jpg
HE_000058,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no1335.jpg|no1349.jpg|no627.jpg|no651.jpg|y149.jpg|y213.jpg|y291.jpg|y297.jpg|y349.jpg|y517.jpg|y564.jpg
HE_000059,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1262.jpg|no1294.jpg|no1354.jpg|no1374.jpg|no587.jpg|y1081.jpg|y1228.jpg|y1315.jpg|y309.jpg|y59.jpg|y761.jpg
HE_000060,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1167.jpg|no1367.jpg|no220.jpg|no396.jpg|no590.jpg|no97.jpg|y1078.jpg|y1178.jpg|y46.jpg|y6.jpg|y992.jpg
HE_000061,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1262.jpg|no1294.jpg|no1311.jpg|no1354.jpg|no1374.jpg|no587.jpg|y1081.jpg|y1228.jpg|y1315.jpg|y59.jpg|y761.jpg
HE_000062,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1234.jpg|no1378.jpg|y1136.jpg|y1150.jpg|y1232.jpg|y1237.jpg|y299.jpg|y385.jpg|y545.jpg|y909.jpg|y957.jpg
HE_000063,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1278.jpg|no1382.jpg|no1423.jpg|no220.jpg|no257.jpg|no290.jpg|no359.jpg|no373.jpg|no78.jpg|y169.jpg|y645.jpg
HE_000064,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1384.jpg|no638.jpg|no906.jpg|y181.jpg|y243.jpg|y391.jpg|y403.jpg|y446.jpg|y524.jpg|y599.jpg|y686.jpg
HE_000065,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no122.jpg|no1242.jpg|no140.jpg|no154.jpg|no156.jpg|no248.jpg|no325.jpg|no66.jpg|y1016.jpg|y1109.jpg|y1245.jpg
HE_000066,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no140.jpg|no1402.jpg|no1437.jpg|no248.jpg|no325.jpg|no701.jpg|no920.jpg|y1016.jpg|y1109.jpg|y242.jpg|y730.jpg
HE_000067,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no120.jpg|no141.jpg|no298.jpg|no308.jpg|no331.jpg|no353.jpg|no87.jpg|y1111.jpg|y242.jpg|y56.jpg|y811.jpg
HE_000068,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1263.jpg|no1329.jpg|no1418.jpg|no1491.jpg|no394.jpg|no464.jpg|no821.jpg|no904.jpg|no932.jpg|y109.jpg|y754.jpg
HE_000069,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1278.jpg|no1382.jpg|no1423.jpg|no197.jpg|no220.jpg|no257.jpg|no359.jpg|no373.jpg|no801.jpg|y169.jpg|y645.jpg
HE_000070,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1116.jpg|no1161.jpg|no1429.jpg|no1432.jpg|no218.jpg|no256.jpg|no259.jpg|no910.jpg|y513.jpg|y64.jpg|y810.jpg
HE_000071,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1091.jpg|no1329.jpg|no143.jpg|no162.jpg|no257.jpg|no645.jpg|no877.jpg|no932.jpg|y1346.jpg|y777.jpg|y982.jpg
HE_000072,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1164.jpg|no1372.jpg|no1429.jpg|no1432.jpg|no256.jpg|no259.jpg|no626.jpg|no910.jpg|y403.jpg|y513.jpg|y524.jpg
HE_000073,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1435.jpg|no595.jpg|y1104.jpg|y1274.jpg|y195.jpg|y261.jpg|y390.jpg|y4.jpg|y422.jpg|y534.jpg|y584.jpg
HE_000074,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1437.jpg|no248.jpg|no329.jpg|no494.jpg|no701.jpg|no920.jpg|y1016.jpg|y1109.jpg|y1153.jpg|y242.jpg|y730.jpg
HE_000075,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1441.jpg|no208.jpg|no272.jpg|no627.jpg|no896.jpg|y106.jpg|y349.jpg|y635.jpg|y658.jpg|y726.jpg|y853.jpg
HE_000076,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1023.jpg|no1200.jpg|no1443.jpg|no236.jpg|no29.jpg|no33.jpg|no411.jpg|no47.jpg|no933.jpg|no952.jpg|y1366.jpg
HE_000077,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no1446.jpg|no554.jpg|no748.jpg|no899.jpg|y110.jpg|y130.jpg|y1337.jpg|y1345.jpg|y1484.jpg|y748.jpg|y777.jpg
HE_000078,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1029.jpg|no1274.jpg|no1454.jpg|no507.jpg|no758.jpg|no759.jpg|no948.jpg|no949.jpg|y66.jpg|y752.jpg|y871.jpg
HE_000079,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1263.jpg|no1418.jpg|no1491.jpg|no394.jpg|no464.jpg|no821.jpg|no885.jpg|no904.jpg|y109.jpg|y734.jpg|y994.jpg
HE_000080,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,No13.jpg|no1064.jpg|no1296.jpg|no1493.jpg|no796.jpg|no876.jpg|no999.jpg|y1010.jpg|y1015.jpg|y1148.jpg|y920.jpg
HE_000081,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1043.jpg|no1328.jpg|no1499.jpg|no392.jpg|no402.jpg|no776.jpg|no82.jpg|no858.jpg|y1381.jpg|y731.jpg|y876.jpg
HE_000082,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no151.jpg|no448.jpg|no497.jpg|y102.jpg|y110.jpg|y136.jpg|y1496.jpg|y747.jpg|y77.jpg|y881.jpg|y982.jpg
HE_000083,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no122.jpg|no1242.jpg|no1443.jpg|no154.jpg|no156.jpg|no29.jpg|no411.jpg|no47.jpg|no66.jpg|no84.jpg|no933.jpg
HE_000084,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1242.jpg|no1443.jpg|no154.jpg|no156.jpg|no159.jpg|no340.jpg|no411.jpg|no47.jpg|no84.jpg|no933.jpg|y1366.jpg
HE_000085,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1322.jpg|no157.jpg|no236.jpg|no29.jpg|no33.jpg|no567.jpg|no803.jpg|no817.jpg|no952.jpg
HE_000086,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no119.jpg|no1242.jpg|no1443.jpg|no156.jpg|no159.jpg|no340.jpg|no411.jpg|no487.jpg|no84.jpg|no933.jpg|y1366.jpg
HE_000087,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1091.jpg|no1263.jpg|no1329.jpg|no1418.jpg|no143.jpg|no162.jpg|no394.jpg|no645.jpg|no877.jpg|no904.jpg|no932.jpg
HE_000088,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1315.jpg|no163.jpg|no361.jpg|no391.jpg|no432.jpg|no508.jpg|no68.jpg|no740.jpg|no824.jpg|no856.jpg|y758.jpg
HE_000089,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1067.jpg|no1268.jpg|no164.jpg|no390.jpg|no44.jpg|no563.jpg|y1299.jpg|y132.jpg|y1495.jpg|y728.jpg|y877.jpg
HE_000090,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no183.jpg|no226.jpg|no240.jpg|no249.jpg|no251.jpg|no265.jpg|y36.jpg|y390.jpg|y460.jpg|y521.jpg|y535.jpg
HE_000091,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no188.jpg|no195.jpg|no723.jpg|no779.jpg|y1271.jpg|y17.jpg|y218.jpg|y38.jpg|y380.jpg|y426.jpg|y607.jpg
HE_000092,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no188.jpg|no195.jpg|no197.jpg|no305.jpg|no308.jpg|no396.jpg|no701.jpg|no723.jpg|no779.jpg|y1271.jpg|y380.jpg
HE_000093,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no126.jpg|no1278.jpg|no1423.jpg|no197.jpg|no220.jpg|no290.jpg|no359.jpg|no396.jpg|no723.jpg|y1178.jpg|y169.jpg
HE_000094,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1132.jpg|no198.jpg|no243.jpg|no599.jpg|no894.jpg|y1081.jpg|y1315.jpg|y299.jpg|y402.jpg|y468.jpg|y761.jpg
HE_000095,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1441.jpg|no208.jpg|no272.jpg|y106.jpg|y385.jpg|y517.jpg|y616.jpg|y635.jpg|y658.jpg|y726.jpg|y853.jpg
HE_000096,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no211.jpg|no365.jpg|no544.jpg|no622.jpg|no876.jpg|y1015.jpg|y1069.jpg|y1435.jpg|y216.jpg|y298.jpg|y909.jpg
HE_000097,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no213.jpg|no479.jpg|no672.jpg|no950.jpg|y1087.jpg|y1213.jpg|y125.jpg|y65.jpg|y706.jpg|y867.jpg|y913.jpg
